x, y, z, C, R, G, B
-11.160670, 6.187121, 0.230540, 4, 0.020336, 0.370241, 0.156853
-11.881268, 6.033604, 0.115592, 4, 0.020336, 0.370241, 0.156853
-11.114258, 7.270361, 0.009040, 4, 0.020336, 0.370241, 0.156853
-10.999721, 6.636135, -0.115249, 4, 0.020336, 0.370241, 0.156853
-11.139316, 6.763859, 0.359465, 4, 0.020336, 0.370241, 0.156853
-11.180046, 6.242780, 0.231335, 4, 0.020336, 0.370241, 0.156853
-11.776353, 6.025843, 0.114751, 4, 0.020336, 0.370241, 0.156853
-11.134494, 7.332474, 0.009075, 4, 0.020336, 0.370241, 0.156853
-11.145960, 6.771089, -0.116998, 4, 0.020336, 0.370241, 0.156853
-11.684869, 6.565332, 0.732918, 4, 0.020336, 0.370241, 0.156853
-11.121071, 6.799567, 0.359548, 4, 0.020336, 0.370241, 0.156853
-11.132083, 6.260876, 0.230739, 4, 0.020336, 0.370241, 0.156853
-11.786252, 6.076607, 0.115028, 4, 0.020336, 0.370241, 0.156853
-10.930645, 6.686283, -0.114953, 4, 0.020336, 0.370241, 0.156853
-11.612532, 6.571643, 0.729642, 4, 0.020336, 0.370241, 0.156853
-11.063554, 6.811120, 0.358362, 4, 0.020336, 0.370241, 0.156853
-11.124132, 6.301406, 0.230974, 4, 0.020336, 0.370241, 0.156853
-10.966274, 6.754398, -0.115545, 4, 0.020336, 0.370241, 0.156853
-11.420552, 6.509339, 0.718831, 4, 0.020336, 0.370241, 0.156853
-11.328788, 7.604802, 0.507239, 4, 0.020336, 0.370241, 0.156853
-11.018816, 6.830283, 0.357590, 4, 0.020336, 0.370241, 0.156853
-11.063930, 6.312218, 0.230125, 4, 0.020336, 0.370241, 0.156853
-11.147754, 6.913441, -0.117680, 4, 0.020336, 0.370241, 0.156853
-11.645601, 6.138860, 0.595036, 4, 0.020336, 0.370241, 0.156853
-11.446989, 7.735198, 0.513592, 4, 0.020336, 0.370241, 0.156853
-11.002898, 6.867232, 0.357756, 4, 0.020336, 0.370241, 0.156853
-11.103463, 6.380004, 0.231353, 4, 0.020336, 0.370241, 0.156853
-10.960247, 6.843803, -0.115922, 4, 0.020336, 0.370241, 0.156853
-11.443035, 7.783769, 0.514484, 4, 0.020336, 0.370241, 0.156853
-10.993627, 6.908402, 0.358142, 4, 0.020336, 0.370241, 0.156853
-10.946240, 6.334415, 0.228481, 4, 0.020336, 0.370241, 0.156853
-11.124595, 6.993953, -0.117886, 4, 0.020336, 0.370241, 0.156853
-11.199617, 7.085868, 0.365559, 4, 0.020336, 0.370241, 0.156853
-11.061684, 7.001844, -0.117447, 4, 0.020336, 0.370241, 0.156853
-11.235156, 7.156714, 0.367434, 4, 0.020336, 0.370241, 0.156853
-11.227021, 6.052420, 0.110639, 4, 0.020336, 0.370241, 0.156853
-10.901854, 6.947613, -0.115975, 4, 0.020336, 0.370241, 0.156853
-11.216512, 7.193307, 0.367544, 4, 0.020336, 0.370241, 0.156853
-11.271669, 6.121195, 0.111264, 4, 0.020336, 0.370241, 0.156853
-11.160748, 7.160844, -0.118963, 4, 0.020336, 0.370241, 0.156853
-11.185993, 7.222263, 0.367268, 4, 0.020336, 0.370241, 0.156853
-11.121245, 6.083762, 0.109963, 4, 0.020336, 0.370241, 0.156853
-11.133686, 7.191796, -0.118909, 4, 0.020336, 0.370241, 0.156853
-11.157916, 7.252734, 0.367075, 4, 0.020336, 0.370241, 0.156853
-11.193611, 6.168042, 0.110865, 4, 0.020336, 0.370241, 0.156853
-11.107378, 7.223193, -0.118864, 4, 0.020336, 0.370241, 0.156853
-11.485676, 6.925314, 0.733409, 4, 0.020336, 0.370241, 0.156853
-11.220099, 6.227589, 0.111316, 4, 0.020336, 0.370241, 0.156853
-11.104407, 7.269834, -0.119070, 4, 0.020336, 0.370241, 0.156853
-11.555701, 7.015967, 0.739252, 4, 0.020336, 0.370241, 0.156853
-11.218397, 6.271742, 0.111489, 4, 0.020336, 0.370241, 0.156853
-11.092071, 7.310471, -0.119178, 4, 0.020336, 0.370241, 0.156853
-11.530715, 7.049303, 0.739033, 4, 0.020336, 0.370241, 0.156853
-11.373311, 6.402657, 0.589934, 4, 0.020336, 0.370241, 0.156853
-11.145080, 6.275710, 0.110951, 4, 0.020336, 0.370241, 0.156853
-11.042927, 7.326776, -0.118891, 4, 0.020336, 0.370241, 0.156853
-11.728415, 7.219691, 0.753120, 4, 0.020336, 0.370241, 0.156853
-11.200261, 7.477362, 0.371460, 4, 0.020336, 0.370241, 0.156853
-11.090983, 6.290141, 0.110604, 4, 0.020336, 0.370241, 0.156853
-11.044511, 7.376727, -0.119151, 4, 0.020336, 0.370241, 0.156853
-11.624735, 7.205140, 0.747879, 4, 0.020336, 0.370241, 0.156853
-11.199670, 7.526743, 0.372204, 4, 0.020336, 0.370241, 0.156853
-11.040374, 6.306283, 0.110292, 4, 0.020336, 0.370241, 0.156853
-11.062489, 7.437915, -0.119591, 4, 0.020336, 0.370241, 0.156853
-11.738956, 7.325881, 0.756669, 4, 0.020336, 0.370241, 0.156853
-11.169901, 7.556587, 0.371983, 4, 0.020336, 0.370241, 0.156853
-11.085115, 6.377024, 0.110934, 4, 0.020336, 0.370241, 0.156853
-11.081024, 7.499844, -0.120039, 4, 0.020336, 0.370241, 0.156853
-11.695289, 7.348580, 0.755304, 4, 0.020336, 0.370241, 0.156853
-11.067229, 6.412005, 0.110951, 4, 0.020336, 0.370241, 0.156853
-11.030231, 6.435850, 0.110778, 4, 0.020336, 0.370241, 0.156853
-10.921634, 6.417481, 0.109884, 4, 0.020336, 0.370241, 0.156853
-10.942193, 7.070638, 0.235363, 4, 0.020336, 0.370241, 0.156853
-11.455083, 7.764315, 0.120042, 4, 0.020336, 0.370241, 0.156853
-11.108237, 7.579062, 0.116650, 4, 0.020336, 0.370241, 0.156853
-10.998700, 6.700574, 0.206198, 4, 0.020336, 0.370241, 0.156853
-10.886736, 6.134296, 0.205271, 4, 0.020336, 0.370241, 0.156853
-12.847998, 8.862195, 0.010624, 4, 0.020336, 0.370241, 0.156853
-12.582536, 8.736178, 0.010427, 4, 0.020336, 0.370241, 0.156853
-12.522068, 8.751252, 0.010399, 4, 0.020336, 0.370241, 0.156853
-12.373292, 8.703901, 0.010297, 4, 0.020336, 0.370241, 0.156853
-12.122094, 8.582910, 0.010110, 4, 0.020336, 0.370241, 0.156853
-12.070459, 8.602069, 0.010089, 4, 0.020336, 0.370241, 0.156853
-12.073265, 8.660043, 0.010114, 4, 0.020336, 0.370241, 0.156853
-12.044206, 8.695287, 0.010111, 4, 0.020336, 0.370241, 0.156853
-12.005338, 8.723380, 0.010101, 4, 0.020336, 0.370241, 0.156853
-11.879236, 8.687563, 0.010018, 4, 0.020336, 0.370241, 0.156853
-11.821118, 8.700848, 0.009991, 4, 0.020336, 0.370241, 0.156853
-11.791154, 8.734693, 0.009988, 4, 0.020336, 0.370241, 0.156853
-11.760293, 8.767838, 0.009985, 4, 0.020336, 0.370241, 0.156853
-12.365325, 8.588365, 0.415273, 4, 0.020336, 0.370241, 0.156853
-11.731738, 8.802676, 0.009984, 4, 0.020336, 0.370241, 0.156853
-11.397436, 8.606619, 0.009721, 4, 0.020336, 0.370241, 0.156853
-11.333558, 8.613107, 0.009689, 4, 0.020336, 0.370241, 0.156853
-12.808633, 9.017283, -0.140529, 4, 0.020336, 0.370241, 0.156853
-12.116774, 8.585932, -0.133226, 4, 0.020336, 0.370241, 0.156853
-12.066766, 8.606227, -0.132966, 4, 0.020336, 0.370241, 0.156853
-12.109494, 8.689031, 0.411109, 4, 0.020336, 0.370241, 0.156853
-12.035432, 8.639709, -0.132912, 4, 0.020336, 0.370241, 0.156853
-12.052795, 8.704487, 0.410089, 4, 0.020336, 0.370241, 0.156853
-12.015353, 8.681277, -0.132984, 4, 0.020336, 0.370241, 0.156853
-12.768023, 8.579907, 0.841193, 4, 0.020336, 0.370241, 0.156853
-12.047865, 8.757293, 0.410833, 4, 0.020336, 0.370241, 0.156853
-11.957932, 8.695751, -0.132643, 4, 0.020336, 0.370241, 0.156853
-12.759009, 8.630787, 0.842339, 4, 0.020336, 0.370241, 0.156853
-12.028202, 8.799525, 0.411081, 4, 0.020336, 0.370241, 0.156853
-11.862609, 8.682197, -0.131881, 4, 0.020336, 0.370241, 0.156853
-12.705233, 8.651345, 0.840538, 4, 0.020336, 0.370241, 0.156853
-11.807737, 8.697792, -0.131567, 4, 0.020336, 0.370241, 0.156853
-12.669572, 8.684073, 0.839937, 4, 0.020336, 0.370241, 0.156853
-11.549926, 8.558922, 0.396523, 4, 0.020336, 0.370241, 0.156853
-11.748865, 8.710156, -0.131208, 4, 0.020336, 0.370241, 0.156853
-12.622324, 8.708726, 0.838572, 4, 0.020336, 0.370241, 0.156853
-11.745330, 8.763502, -0.131468, 4, 0.020336, 0.370241, 0.156853
-12.762980, 8.871618, 0.280810, 4, 0.020336, 0.370241, 0.156853
-11.626433, 8.730443, -0.130436, 4, 0.020336, 0.370241, 0.156853
-12.333462, 8.629298, 0.271941, 4, 0.020336, 0.370241, 0.156853
-11.562896, 8.738339, -0.130024, 4, 0.020336, 0.370241, 0.156853
-12.286493, 8.652703, 0.271490, 4, 0.020336, 0.370241, 0.156853
-11.322727, 8.611541, -0.127620, 4, 0.020336, 0.370241, 0.156853
-11.345034, 8.679808, 0.394014, 4, 0.020336, 0.370241, 0.156853
-12.258258, 8.689201, 0.271453, 4, 0.020336, 0.370241, 0.156853
-11.414189, 8.788363, 0.397350, 4, 0.020336, 0.370241, 0.156853
-12.249448, 8.739544, 0.271851, 4, 0.020336, 0.370241, 0.156853
-12.220954, 8.775916, 0.271815, 4, 0.020336, 0.370241, 0.156853
-11.255995, 8.777095, 0.393711, 4, 0.020336, 0.370241, 0.156853
-12.065939, 8.720831, 0.268961, 4, 0.020336, 0.370241, 0.156853
-10.756613, 9.090314, 0.523548, 4, 0.020336, 0.370241, 0.156853
-11.135433, 8.738152, 0.390430, 4, 0.020336, 0.370241, 0.156853
-11.896824, 8.654290, 0.265782, 4, 0.020336, 0.370241, 0.156853
-11.223109, 8.862723, 0.394455, 4, 0.020336, 0.370241, 0.156853
-11.801645, 8.640544, 0.264246, 4, 0.020336, 0.370241, 0.156853
-11.249865, 8.940025, 0.396358, 4, 0.020336, 0.370241, 0.156853
-11.157588, 8.922679, 0.394069, 4, 0.020336, 0.370241, 0.156853
-11.713070, 8.686588, 0.263451, 4, 0.020336, 0.370241, 0.156853
-10.830051, 9.382598, 0.532687, 4, 0.020336, 0.370241, 0.156853
-11.068638, 8.907358, 0.391891, 4, 0.020336, 0.370241, 0.156853
-11.587008, 8.648326, 0.261212, 4, 0.020336, 0.370241, 0.156853
-12.477938, 8.626277, 0.131587, 4, 0.020336, 0.370241, 0.156853
-11.030383, 8.932467, 0.391505, 4, 0.020336, 0.370241, 0.156853
-12.260147, 8.587368, 0.129844, 4, 0.020336, 0.370241, 0.156853
-12.220667, 8.615722, 0.129705, 4, 0.020336, 0.370241, 0.156853
-12.399829, 8.797156, 0.687195, 4, 0.020336, 0.370241, 0.156853
-11.866617, 9.085879, 0.270008, 4, 0.020336, 0.370241, 0.156853
-12.119151, 8.599935, 0.128907, 4, 0.020336, 0.370241, 0.156853
-11.804631, 9.096001, 0.269232, 4, 0.020336, 0.370241, 0.156853
-12.044700, 8.602785, 0.128395, 4, 0.020336, 0.370241, 0.156853
-11.033120, 9.866091, 0.010075, 4, 0.020336, 0.370241, 0.156853
-11.088006, 9.969208, 0.554308, 4, 0.020336, 0.370241, 0.156853
-11.179342, 8.668980, 0.255576, 4, 0.020336, 0.370241, 0.156853
-12.000388, 8.626856, 0.128204, 4, 0.020336, 0.370241, 0.156853
-11.011721, 9.907920, 0.010083, 4, 0.020336, 0.370241, 0.156853
-11.044030, 9.991111, 0.553639, 4, 0.020336, 0.370241, 0.156853
-10.962034, 9.216328, 0.395034, 4, 0.020336, 0.370241, 0.156853
-11.218904, 8.754906, 0.257093, 4, 0.020336, 0.370241, 0.156853
-11.965763, 8.657770, 0.128118, 4, 0.020336, 0.370241, 0.156853
-11.016114, 9.973201, 0.010115, 4, 0.020336, 0.370241, 0.156853
-10.985602, 9.293818, 0.396909, 4, 0.020336, 0.370241, 0.156853
-11.181770, 8.781256, 0.256858, 4, 0.020336, 0.370241, 0.156853
-11.937529, 8.693263, 0.128100, 4, 0.020336, 0.370241, 0.156853
-10.964026, 9.987422, 0.010095, 4, 0.020336, 0.370241, 0.156853
-10.966932, 9.335901, 0.397268, 4, 0.020336, 0.370241, 0.156853
-11.150854, 8.812420, 0.256768, 4, 0.020336, 0.370241, 0.156853
-11.931771, 8.745215, 0.128326, 4, 0.020336, 0.370241, 0.156853
-11.183979, 10.250744, 0.010327, 4, 0.020336, 0.370241, 0.156853
-11.942348, 8.807484, 0.670714, 4, 0.020336, 0.370241, 0.156853
-10.989862, 9.413724, 0.399143, 4, 0.020336, 0.370241, 0.156853
-11.052555, 8.789955, 0.255124, 4, 0.020336, 0.370241, 0.156853
-12.026397, 8.871414, 0.129636, 4, 0.020336, 0.370241, 0.156853
-10.933671, 9.423902, 0.398150, 4, 0.020336, 0.370241, 0.156853
-11.970220, 8.886811, 0.129323, 4, 0.020336, 0.370241, 0.156853
-10.920566, 9.471154, 0.398729, 4, 0.020336, 0.370241, 0.156853
-11.636095, 8.694256, 0.126001, 4, 0.020336, 0.370241, 0.156853
-10.903508, 9.515130, 0.399170, 4, 0.020336, 0.370241, 0.156853
-11.453520, 8.612722, 0.124310, 4, 0.020336, 0.370241, 0.156853
-10.935859, 9.602621, 0.401431, 4, 0.020336, 0.370241, 0.156853
-10.964028, 9.687090, 0.403554, 4, 0.020336, 0.370241, 0.156853
-11.645789, 8.924337, 0.663173, 4, 0.020336, 0.370241, 0.156853
-10.935751, 9.722011, 0.403609, 4, 0.020336, 0.370241, 0.156853
-11.589085, 8.937450, 0.661503, 4, 0.020336, 0.370241, 0.156853
-10.960261, 9.804166, 0.405622, 4, 0.020336, 0.370241, 0.156853
-11.011860, 9.854474, -0.132572, 4, 0.020336, 0.370241, 0.156853
-11.603438, 9.005425, 0.663896, 4, 0.020336, 0.370241, 0.156853
-10.916013, 9.825039, 0.405098, 4, 0.020336, 0.370241, 0.156853
-10.984547, 9.890888, -0.132607, 4, 0.020336, 0.370241, 0.156853
-11.566307, 9.033603, 0.663354, 4, 0.020336, 0.370241, 0.156853
-10.857664, 9.832985, 0.404050, 4, 0.020336, 0.370241, 0.156853
-10.952669, 9.923200, -0.132589, 4, 0.020336, 0.370241, 0.156853
-11.533040, 9.064724, 0.663038, 4, 0.020336, 0.370241, 0.156853
-10.974482, 10.000232, 0.409537, 4, 0.020336, 0.370241, 0.156853
-10.942864, 9.975617, -0.132841, 4, 0.020336, 0.370241, 0.156853
-11.480103, 9.080233, 0.661593, 4, 0.020336, 0.370241, 0.156853
-11.163317, 10.235167, 0.417754, 4, 0.020336, 0.370241, 0.156853
-10.958633, 10.051726, -0.133406, 4, 0.020336, 0.370241, 0.156853
-11.485801, 9.142162, 0.663535, 4, 0.020336, 0.370241, 0.156853
-11.109087, 10.248355, 0.416899, 4, 0.020336, 0.370241, 0.156853
-10.939501, 10.096150, -0.133549, 4, 0.020336, 0.370241, 0.156853
-11.428850, 9.154250, 0.661864, 4, 0.020336, 0.370241, 0.156853
-11.458267, 9.235662, 0.665205, 4, 0.020336, 0.370241, 0.156853
-10.996422, 9.544133, 0.263054, 4, 0.020336, 0.370241, 0.156853
-11.430654, 9.271401, 0.665250, 4, 0.020336, 0.370241, 0.156853
-10.991940, 9.599528, 0.263650, 4, 0.020336, 0.370241, 0.156853
-11.075847, 9.732864, 0.266378, 4, 0.020336, 0.370241, 0.156853
-11.054924, 9.774747, 0.266594, 4, 0.020336, 0.370241, 0.156853
-11.006956, 9.792666, 0.266161, 4, 0.020336, 0.370241, 0.156853
-10.973135, 9.823054, 0.266071, 4, 0.020336, 0.370241, 0.156853
-10.880543, 9.800464, 0.264553, 4, 0.020336, 0.370241, 0.156853
-10.910434, 9.888185, 0.266016, 4, 0.020336, 0.370241, 0.156853
-11.026464, 9.820155, 0.128083, 4, 0.020336, 0.370241, 0.156853
-11.301578, 8.673637, 0.740284, 4, 0.020336, 0.370241, 0.156853
-11.858539, 8.422420, 0.226415, 4, 0.020336, 0.370241, 0.156853
-10.251105, 7.890175, 0.008805, 4, 0.020336, 0.370241, 0.156853
-10.213411, 7.911178, 0.008794, 4, 0.020336, 0.370241, 0.156853
-10.170163, 7.927720, 0.008777, 4, 0.020336, 0.370241, 0.156853
-10.116681, 7.936047, 0.008752, 4, 0.020336, 0.370241, 0.156853
-10.046762, 7.931110, 0.008713, 4, 0.020336, 0.370241, 0.156853
-9.998010, 7.924334, 1.884555, 4, 0.020336, 0.370241, 0.156853
-10.000459, 7.944478, 0.008694, 4, 0.020336, 0.370241, 0.156853
-9.959730, 7.943867, 1.881924, 4, 0.020336, 0.370241, 0.156853
-9.926048, 7.935160, 0.008650, 4, 0.020336, 0.370241, 0.156853
-9.959228, 7.993581, 1.886454, 4, 0.020336, 0.370241, 0.156853
-9.847115, 7.921697, 0.008602, 4, 0.020336, 0.370241, 0.156853
-9.943892, 8.031557, 1.888208, 4, 0.020336, 0.370241, 0.156853
-9.791676, 7.926702, 0.008575, 4, 0.020336, 0.370241, 0.156853
-9.864726, 8.028905, 3.887656, 4, 0.020336, 0.370241, 0.156853
-9.873112, 8.030288, 3.357735, 4, 0.020336, 0.370241, 0.156853
-9.878184, 8.029545, 2.854118, 4, 0.020336, 0.370241, 0.156853
-9.873339, 8.025607, 2.361419, 4, 0.020336, 0.370241, 0.156853
-9.942236, 8.080745, 1.892592, 4, 0.020336, 0.370241, 0.156853
-9.946781, 8.084439, 1.417818, 4, 0.020336, 0.370241, 0.156853
-9.939653, 8.085850, 0.945213, 4, 0.020336, 0.370241, 0.156853
-9.964985, 8.111662, 0.477668, 4, 0.020336, 0.370241, 0.156853
-9.740175, 7.934600, 0.008551, 4, 0.020336, 0.370241, 0.156853
-9.841527, 8.060343, 3.888240, 4, 0.020336, 0.370241, 0.156853
-9.840198, 8.053804, 3.354929, 4, 0.020336, 0.370241, 0.156853
-9.853503, 8.059813, 2.854118, 4, 0.020336, 0.370241, 0.156853
-9.849431, 8.056482, 2.361601, 4, 0.020336, 0.370241, 0.156853
-9.908975, 8.104320, 1.890985, 4, 0.020336, 0.370241, 0.156853
-9.921931, 8.114918, 1.417818, 4, 0.020336, 0.370241, 0.156853
-9.937179, 8.134627, 0.947347, 4, 0.020336, 0.370241, 0.156853
-9.945464, 8.146628, 0.477928, 4, 0.020336, 0.370241, 0.156853
-9.711920, 7.961276, 0.008548, 4, 0.020336, 0.370241, 0.156853
-9.815276, 8.089282, 3.887656, 4, 0.020336, 0.370241, 0.156853
-9.808725, 8.078423, 3.352633, 4, 0.020336, 0.370241, 0.156853
-9.830237, 8.091246, 2.854556, 4, 0.020336, 0.370241, 0.156853
-9.844405, 8.102908, 2.366346, 4, 0.020336, 0.370241, 0.156853
-9.885591, 8.135940, 1.891277, 4, 0.020336, 0.370241, 0.156853
-9.890082, 8.139635, 1.416829, 4, 0.020336, 0.370241, 0.156853
-9.897549, 8.153028, 0.945949, 4, 0.020336, 0.370241, 0.156853
-9.918881, 8.175831, 0.477854, 4, 0.020336, 0.370241, 0.156853
-9.692077, 7.994852, 0.008552, 4, 0.020336, 0.370241, 0.156853
-10.251275, 7.846404, -0.115814, 4, 0.020336, 0.370241, 0.156853
-9.778634, 8.109590, 3.882979, 4, 0.020336, 0.370241, 0.156853
-9.786873, 8.110946, 3.353653, 4, 0.020336, 0.370241, 0.156853
-9.814385, 8.128835, 2.857181, 4, 0.020336, 0.370241, 0.156853
-9.819500, 8.133071, 2.366346, 4, 0.020336, 0.370241, 0.156853
-9.888012, 8.188945, 1.896538, 4, 0.020336, 0.370241, 0.156853
-9.862766, 8.168037, 1.416499, 4, 0.020336, 0.370241, 0.156853
-9.873258, 8.183991, 0.946023, 4, 0.020336, 0.370241, 0.156853
-9.891444, 8.204309, 0.477743, 4, 0.020336, 0.370241, 0.156853
-9.679046, 8.034129, 0.008562, 4, 0.020336, 0.370241, 0.156853
-10.242206, 7.889411, -0.115984, 4, 0.020336, 0.370241, 0.156853
-9.753708, 8.139552, 3.882979, 4, 0.020336, 0.370241, 0.156853
-9.750804, 8.131644, 3.349827, 4, 0.020336, 0.370241, 0.156853
-9.790899, 8.160157, 2.857618, 4, 0.020336, 0.370241, 0.156853
-9.868519, 8.224849, 2.384229, 4, 0.020336, 0.370241, 0.156853
-9.881082, 8.234443, 1.900045, 4, 0.020336, 0.370241, 0.156853
-9.837661, 8.198257, 1.416499, 4, 0.020336, 0.370241, 0.156853
-9.853464, 8.218715, 0.946538, 4, 0.020336, 0.370241, 0.156853
-9.868529, 8.236539, 0.477854, 4, 0.020336, 0.370241, 0.156853
-9.678145, 8.083659, 0.008583, 4, 0.020336, 0.370241, 0.156853
-10.200566, 7.907319, -0.115787, 4, 0.020336, 0.370241, 0.156853
-9.879271, 8.284424, 1.904575, 4, 0.020336, 0.370241, 0.156853
-9.689279, 8.143553, 0.008615, 4, 0.020336, 0.370241, 0.156853
-10.116339, 7.891832, -0.115105, 4, 0.020336, 0.370241, 0.156853
-9.870442, 8.328729, 1.907790, 4, 0.020336, 0.370241, 0.156853
-9.685628, 8.191322, 0.008634, 4, 0.020336, 0.370241, 0.156853
-10.076348, 7.910482, -0.114926, 4, 0.020336, 0.370241, 0.156853
-10.066551, 8.547218, 1.950754, 4, 0.020336, 0.370241, 0.156853
-9.677968, 8.235904, 0.008650, 4, 0.020336, 0.370241, 0.156853
-10.029278, 7.923382, -0.114666, 4, 0.020336, 0.370241, 0.156853
-9.666327, 8.277265, 0.008662, 4, 0.020336, 0.370241, 0.156853
-9.931344, 7.895619, -0.113822, 4, 0.020336, 0.370241, 0.156853
-9.673463, 8.334950, 0.008692, 4, 0.020336, 0.370241, 0.156853
-9.897704, 7.918554, -0.113715, 4, 0.020336, 0.370241, 0.156853
-9.659935, 8.375070, 0.008702, 4, 0.020336, 0.370241, 0.156853
-9.811831, 7.899343, -0.113006, 4, 0.020336, 0.370241, 0.156853
-9.661324, 8.428333, 0.008727, 4, 0.020336, 0.370241, 0.156853
-9.772010, 7.916819, -0.112827, 4, 0.020336, 0.370241, 0.156853
-9.877877, 8.021961, 3.739365, 4, 0.020336, 0.370241, 0.156853
-9.869680, 8.015304, 3.216763, 4, 0.020336, 0.370241, 0.156853
-9.903852, 8.046786, 2.727518, 4, 0.020336, 0.370241, 0.156853
-9.891426, 8.038983, 2.236948, 4, 0.020336, 0.370241, 0.156853
-9.924312, 8.071177, 1.763436, 4, 0.020336, 0.370241, 0.156853
-9.952919, 8.099638, 1.291454, 4, 0.020336, 0.370241, 0.156853
-9.933544, 8.086176, 0.822013, 4, 0.020336, 0.370241, 0.156853
-9.938202, 8.098624, 0.353620, 4, 0.020336, 0.370241, 0.156853
-9.661724, 8.481023, 0.008751, 4, 0.020336, 0.370241, 0.156853
-9.724424, 7.927807, -0.112558, 4, 0.020336, 0.370241, 0.156853
-9.845790, 8.046157, 3.736546, 4, 0.020336, 0.370241, 0.156853
-9.851798, 8.051067, 3.218970, 4, 0.020336, 0.370241, 0.156853
-9.887446, 8.083942, 2.729817, 4, 0.020336, 0.370241, 0.156853
-9.868241, 8.070538, 2.237294, 4, 0.020336, 0.370241, 0.156853
-9.898737, 8.100959, 1.763299, 4, 0.020336, 0.370241, 0.156853
-9.908779, 8.114375, 1.288950, 4, 0.020336, 0.370241, 0.156853
-9.907916, 8.115981, 0.821949, 4, 0.020336, 0.370241, 0.156853
-9.917947, 8.132879, 0.353785, 4, 0.020336, 0.370241, 0.156853
-9.648401, 8.521878, 0.008762, 4, 0.020336, 0.370241, 0.156853
-9.703149, 7.960140, -0.112593, 4, 0.020336, 0.370241, 0.156853
-9.825505, 8.079982, 3.738237, 4, 0.020336, 0.370241, 0.156853
-9.827051, 8.081254, 3.218970, 4, 0.020336, 0.370241, 0.156853
-9.863354, 8.114859, 2.730026, 4, 0.020336, 0.370241, 0.156853
-9.850279, 8.106409, 2.238850, 4, 0.020336, 0.370241, 0.156853
-9.868484, 8.126881, 1.762343, 4, 0.020336, 0.370241, 0.156853
-9.883837, 8.144738, 1.288950, 4, 0.020336, 0.370241, 0.156853
-9.879120, 8.143167, 0.821629, 4, 0.020336, 0.370241, 0.156853
-9.892179, 8.162632, 0.353758, 4, 0.020336, 0.370241, 0.156853
-9.605766, 8.536825, 0.008747, 4, 0.020336, 0.370241, 0.156853
-9.691791, 8.000693, -0.112746, 4, 0.020336, 0.370241, 0.156853
-9.805844, 8.114370, 3.740211, 4, 0.020336, 0.370241, 0.156853
-9.804453, 8.113219, 3.219706, 4, 0.020336, 0.370241, 0.156853
-9.843684, 8.149447, 2.731489, 4, 0.020336, 0.370241, 0.156853
-9.836741, 8.146014, 2.241443, 4, 0.020336, 0.370241, 0.156853
-9.857997, 8.169128, 1.764938, 4, 0.020336, 0.370241, 0.156853
-9.869527, 8.183913, 1.290352, 4, 0.020336, 0.370241, 0.156853
-9.854859, 8.174074, 0.821693, 4, 0.020336, 0.370241, 0.156853
-9.869396, 8.194858, 0.353841, 4, 0.020336, 0.370241, 0.156853
-9.671815, 8.034224, -0.112800, 4, 0.020336, 0.370241, 0.156853
-9.800073, 8.160378, 3.747541, 4, 0.020336, 0.370241, 0.156853
-9.797396, 8.158149, 3.225592, 4, 0.020336, 0.370241, 0.156853
-9.813376, 8.175226, 2.730026, 4, 0.020336, 0.370241, 0.156853
-9.813974, 8.178046, 2.241961, 4, 0.020336, 0.370241, 0.156853
-9.844301, 8.208850, 1.766986, 4, 0.020336, 0.370241, 0.156853
-9.848192, 8.217342, 1.290853, 4, 0.020336, 0.370241, 0.156853
-9.818243, 8.194678, 0.820732, 4, 0.020336, 0.370241, 0.156853
-9.848811, 8.228945, 0.354006, 4, 0.020336, 0.370241, 0.156853
-9.663232, 8.077326, -0.112988, 4, 0.020336, 0.370241, 0.156853
-9.652181, 8.118520, -0.113150, 4, 0.020336, 0.370241, 0.156853
-9.673025, 8.186855, -0.113688, 4, 0.020336, 0.370241, 0.156853
-9.653953, 8.221680, -0.113760, 4, 0.020336, 0.370241, 0.156853
-9.894117, 7.841919, 2.091404, 4, 0.020336, 0.370241, 0.156853
-9.668168, 8.285094, -0.114226, 4, 0.020336, 0.370241, 0.156853
-9.947139, 7.933753, 2.107747, 4, 0.020336, 0.370241, 0.156853
-10.080981, 8.067888, 0.233268, 4, 0.020336, 0.370241, 0.156853
-9.660878, 8.330389, -0.114441, 4, 0.020336, 0.370241, 0.156853
-9.938597, 8.004081, 0.230540, 4, 0.020336, 0.370241, 0.156853
-9.642829, 8.366542, -0.114531, 4, 0.020336, 0.370241, 0.156853
-9.882146, 8.008725, 0.229800, 4, 0.020336, 0.370241, 0.156853
-9.657793, 8.431599, -0.115016, 4, 0.020336, 0.370241, 0.156853
-9.890144, 8.015716, 3.604540, 4, 0.020336, 0.370241, 0.156853
-9.903614, 8.038954, 3.096049, 4, 0.020336, 0.370241, 0.156853
-9.920952, 8.059062, 2.602340, 4, 0.020336, 0.370241, 0.156853
-9.927289, 8.068524, 2.119187, 4, 0.020336, 0.370241, 0.156853
-9.917479, 8.069179, 1.638309, 4, 0.020336, 0.370241, 0.156853
-9.915614, 8.073703, 1.166847, 4, 0.020336, 0.370241, 0.156853
-9.949196, 8.106824, 0.701795, 4, 0.020336, 0.370241, 0.156853
-9.857529, 8.039004, 0.229800, 4, 0.020336, 0.370241, 0.156853
-9.655168, 8.481648, -0.115294, 4, 0.020336, 0.370241, 0.156853
