x,y,z,C,R,G,B
-2.663509, 1.327391, 0.110631, 8, 0.925930, 0.853790, 0.514611
-2.725315, 1.236883, 0.082553, 8, 0.925930, 0.853790, 0.514611
-3.047569, 1.251323, 0.059518, 8, 0.925930, 0.853790, 0.514611
-2.960018, 1.091592, 0.027367, 8, 0.925930, 0.853790, 0.514611
-2.552991, 1.159319, -0.025154, 8, 0.925930, 0.853790, 0.514611
-2.551407, 1.048745, -0.050366, 8, 0.925930, 0.853790, 0.514611
-3.115837, 1.151217, -0.092668, 8, 0.925930, 0.853790, 0.514611
-3.112872, 1.415266, -0.154860, 8, 0.925930, 0.853790, 0.514611
-3.016568, 1.241548, -0.179351, 8, 0.925930, 0.853790, 0.514611
-3.004540, 1.502260, -0.243676, 8, 0.925930, 0.853790, 0.514611
-3.214697, 1.463390, -0.290082, 8, 0.925930, 0.853790, 0.514611
-2.626671, 1.082845, -0.260112, 8, 0.925930, 0.853790, 0.514611
-2.547347, 1.275834, -0.311814, 8, 0.925930, 0.853790, 0.514611
-2.556081, 1.165353, -0.334131, 8, 0.925930, 0.853790, 0.514611
-2.577278, 1.063378, -0.358590, 8, 0.925930, 0.853790, 0.514611
-2.684426, 1.347877, 0.918130, 8, 0.925930, 0.853790, 0.514611
-3.087320, 1.406367, 0.996938, 8, 0.925930, 0.853790, 0.514611
-3.460540, 1.421013, 1.059213, 8, 0.925930, 0.853790, 0.514611
-3.847547, 1.413997, 1.118478, 8, 0.925930, 0.853790, 0.514611
-2.643729, 1.326345, 0.780376, 8, 0.925930, 0.853790, 0.514611
-3.081632, 1.403776, 0.856740, 8, 0.925930, 0.853790, 0.514611
-3.435608, 1.413789, 0.901737, 8, 0.925930, 0.853790, 0.514611
-3.840937, 1.416439, 0.951901, 8, 0.925930, 0.853790, 0.514611
-2.733782, 1.370509, 0.685636, 8, 0.925930, 0.853790, 0.514611
-3.077050, 1.402532, 0.722795, 8, 0.925930, 0.853790, 0.514611
-3.402156, 1.401482, 0.749140, 8, 0.925930, 0.853790, 0.514611
-3.819765, 1.411586, 0.789130, 8, 0.925930, 0.853790, 0.514611
-2.760764, 1.384036, 0.573156, 8, 0.925930, 0.853790, 0.514611
-3.087341, 1.407743, 0.595494, 8, 0.925930, 0.853790, 0.514611
-3.403925, 1.403253, 0.609918, 8, 0.925930, 0.853790, 0.514611
-3.833085, 1.419779, 0.637540, 8, 0.925930, 0.853790, 0.514611
-2.614226, 1.310402, 0.431975, 8, 0.925930, 0.853790, 0.514611
-3.051518, 1.392631, 0.462402, 8, 0.925930, 0.853790, 0.514611
-3.383086, 1.396735, 0.468996, 8, 0.925930, 0.853790, 0.514611
-3.831211, 1.421367, 0.484522, 8, 0.925930, 0.853790, 0.514611
-2.567931, 1.287196, 0.317734, 8, 0.925930, 0.853790, 0.514611
-2.661713, 1.215745, 0.294500, 8, 0.925930, 0.853790, 0.514611
-2.669958, 1.103460, 0.263631, 8, 0.925930, 0.853790, 0.514611
-2.556159, 0.949748, 0.222994, 8, 0.925930, 0.853790, 0.514611
-2.600986, 1.305186, 0.214674, 8, 0.925930, 0.853790, 0.514611
-2.711250, 1.238829, 0.191301, 8, 0.925930, 0.853790, 0.514611
-2.807685, 1.161528, 0.166153, 8, 0.925930, 0.853790, 0.514611
-2.734783, 1.017746, 0.131894, 8, 0.925930, 0.853790, 0.514611
-2.656745, 1.334211, 0.110520, 8, 0.925930, 0.853790, 0.514611
-2.724234, 1.246486, 0.082635, 8, 0.925930, 0.853790, 0.514611
-3.046487, 1.261814, 0.059572, 8, 0.925930, 0.853790, 0.514611
-2.842324, 1.058106, 0.026309, 8, 0.925930, 0.853790, 0.514611
-2.575890, 1.294788, 0.001962, 8, 0.925930, 0.853790, 0.514611
-2.540330, 1.162984, -0.025065, 8, 0.925930, 0.853790, 0.514611
-2.815391, 1.050039, -0.083828, 8, 0.925930, 0.853790, 0.514611
-3.167543, 1.451866, -0.157800, 8, 0.925930, 0.853790, 0.514611
-3.175047, 1.318180, -0.189013, 8, 0.925930, 0.853790, 0.514611
-2.611566, 1.315806, -0.212131, 8, 0.925930, 0.853790, 0.514611
-3.202946, 1.469920, -0.289427, 8, 0.925930, 0.853790, 0.514611
-4.447626, 1.849518, -0.440996, 8, 0.925930, 0.853790, 0.514611
-2.562945, 1.293496, -0.314207, 8, 0.925930, 0.853790, 0.514611
-2.593997, 1.192266, -0.339564, 8, 0.925930, 0.853790, 0.514611
-2.552027, 1.062133, -0.355528, 8, 0.925930, 0.853790, 0.514611
-2.648706, 1.340132, 0.907315, 8, 0.925930, 0.853790, 0.514611
-3.062065, 1.406222, 0.990172, 8, 0.925930, 0.853790, 0.514611
-3.407272, 1.411371, 1.044230, 8, 0.925930, 0.853790, 0.514611
-3.801584, 1.410359, 1.106369, 8, 0.925930, 0.853790, 0.514611
-2.624115, 1.326598, 0.775784, 8, 0.925930, 0.853790, 0.514611
-3.055286, 1.403109, 0.850609, 8, 0.925930, 0.853790, 0.514611
-3.414201, 1.417244, 0.897255, 8, 0.925930, 0.853790, 0.514611
-3.804624, 1.416323, 0.943974, 8, 0.925930, 0.853790, 0.514611
-2.636373, 1.331812, 0.662227, 8, 0.925930, 0.853790, 0.514611
-3.032746, 1.393591, 0.713389, 8, 0.925930, 0.853790, 0.514611
-3.391506, 1.409281, 0.747744, 8, 0.925930, 0.853790, 0.514611
-3.785982, 1.412318, 0.783043, 8, 0.925930, 0.853790, 0.514611
-2.703849, 1.365900, 0.562208, 8, 0.925930, 0.853790, 0.514611
-3.053475, 1.403632, 0.589790, 8, 0.925930, 0.853790, 0.514611
-3.373187, 1.402704, 0.605179, 8, 0.925930, 0.853790, 0.514611
-3.778735, 1.412846, 0.629218, 8, 0.925930, 0.853790, 0.514611
-3.045431, 1.401158, 0.462129, 8, 0.925930, 0.853790, 0.514611
-3.354062, 1.396812, 0.465564, 8, 0.925930, 0.853790, 0.514611
-3.706866, 1.388188, 0.469333, 8, 0.925930, 0.853790, 0.514611
-2.588441, 1.309868, 0.107845, 8, 0.925930, 0.853790, 0.514611
-3.059207, 1.278093, 0.059897, 8, 0.925930, 0.853790, 0.514611
-2.784773, 1.046421, 0.025806, 8, 0.925930, 0.853790, 0.514611
-2.798124, 1.053388, -0.083409, 8, 0.925930, 0.853790, 0.514611
-3.154912, 1.457805, -0.157393, 8, 0.925930, 0.853790, 0.514611
-3.135069, 1.312873, -0.186872, 8, 0.925930, 0.853790, 0.514611
-3.202040, 1.481413, -0.289754, 8, 0.925930, 0.853790, 0.514611
-4.407953, 1.848903, -0.437623, 8, 0.925930, 0.853790, 0.514611
-2.577274, 1.313938, 0.884222, 8, 0.925930, 0.853790, 0.514611
-3.037712, 1.406339, 0.983687, 8, 0.925930, 0.853790, 0.514611
-3.378956, 1.411802, 1.036874, 8, 0.925930, 0.853790, 0.514611
-3.771039, 1.412204, 1.098736, 8, 0.925930, 0.853790, 0.514611
-2.613140, 1.331131, 0.773743, 8, 0.925930, 0.853790, 0.514611
-3.032492, 1.403923, 0.845458, 8, 0.925930, 0.853790, 0.514611
-3.376671, 1.413825, 0.888528, 8, 0.925930, 0.853790, 0.514611
-3.760143, 1.412914, 0.934009, 8, 0.925930, 0.853790, 0.514611
-2.613143, 1.330156, 0.657414, 8, 0.925930, 0.853790, 0.514611
-3.008935, 1.393846, 0.708791, 8, 0.925930, 0.853790, 0.514611
-3.369092, 1.412103, 0.743754, 8, 0.925930, 0.853790, 0.514611
-3.749474, 1.411819, 0.776384, 8, 0.925930, 0.853790, 0.514611
-2.649701, 1.348765, 0.551807, 8, 0.925930, 0.853790, 0.514611
-3.030387, 1.404297, 0.586160, 8, 0.925930, 0.853790, 0.514611
-3.329747, 1.396638, 0.598151, 8, 0.925930, 0.853790, 0.514611
-3.737406, 1.410478, 0.623054, 8, 0.925930, 0.853790, 0.514611
-3.017752, 1.399658, 0.458578, 8, 0.925930, 0.853790, 0.514611
-3.333301, 1.400181, 0.463277, 8, 0.925930, 0.853790, 0.514611
-3.656145, 1.381998, 0.463446, 8, 0.925930, 0.853790, 0.514611
-2.787160, 1.057087, 0.025858, 8, 0.925930, 0.853790, 0.514611
-2.786469, 1.058772, -0.083158, 8, 0.925930, 0.853790, 0.514611
-3.157669, 1.470852, -0.157755, 8, 0.925930, 0.853790, 0.514611
-3.124588, 1.319765, -0.186488, 8, 0.925930, 0.853790, 0.514611
-3.173092, 1.479856, -0.287544, 8, 0.925930, 0.853790, 0.514611
-4.414182, 1.867461, -0.438808, 8, 0.925930, 0.853790, 0.514611
-2.589462, 1.326877, -0.318450, 8, 0.925930, 0.853790, 0.514611
-2.585140, 1.327956, 0.888315, 8, 0.925930, 0.853790, 0.514611
-3.016864, 1.407943, 0.978330, 8, 0.925930, 0.853790, 0.514611
-3.355989, 1.414315, 1.031153, 8, 0.925930, 0.853790, 0.514611
-3.742324, 1.414556, 1.091628, 8, 0.925930, 0.853790, 0.514611
-2.575495, 1.321922, 0.763794, 8, 0.925930, 0.853790, 0.514611
-2.996545, 1.398460, 0.836628, 8, 0.925930, 0.853790, 0.514611
-3.340984, 1.410946, 0.880272, 8, 0.925930, 0.853790, 0.514611
-3.736666, 1.417190, 0.929253, 8, 0.925930, 0.853790, 0.514611
-2.599499, 1.333269, 0.655008, 8, 0.925930, 0.853790, 0.514611
-2.980721, 1.391899, 0.703147, 8, 0.925930, 0.853790, 0.514611
-3.348497, 1.415565, 0.740163, 8, 0.925930, 0.853790, 0.514611
-3.727689, 1.416689, 0.772769, 8, 0.925930, 0.853790, 0.514611
-2.564190, 1.315158, 0.534837, 8, 0.925930, 0.853790, 0.514611
-3.001970, 1.402332, 0.581493, 8, 0.925930, 0.853790, 0.514611
-3.307275, 1.399159, 0.594883, 8, 0.925930, 0.853790, 0.514611
-3.688741, 1.405056, 0.615657, 8, 0.925930, 0.853790, 0.514611
-2.617020, 1.342082, 0.434459, 8, 0.925930, 0.853790, 0.514611
-2.999086, 1.402196, 0.456393, 8, 0.925930, 0.853790, 0.514611
-3.292457, 1.394923, 0.458193, 8, 0.925930, 0.853790, 0.514611
-3.637971, 1.387899, 0.461680, 8, 0.925930, 0.853790, 0.514611
-3.015420, 1.281587, 0.059193, 8, 0.925930, 0.853790, 0.514611
-2.711061, 1.037750, 0.025181, 8, 0.925930, 0.853790, 0.514611
-2.768274, 1.061590, -0.082712, 8, 0.925930, 0.853790, 0.514611
-3.160376, 1.483930, -0.158117, 8, 0.925930, 0.853790, 0.514611
-3.101234, 1.321127, -0.185335, 8, 0.925930, 0.853790, 0.514611
-2.735300, 1.049985, -0.189109, 8, 0.925930, 0.853790, 0.514611
-3.201909, 1.505273, -0.290573, 8, 0.925930, 0.853790, 0.514611
-4.390114, 1.873179, -0.436984, 8, 0.925930, 0.853790, 0.514611
-2.762856, 1.061670, -0.300178, 8, 0.925930, 0.853790, 0.514611
-2.576808, 1.333683, 0.886853, 8, 0.925930, 0.853790, 0.514611
-2.988221, 1.405756, 0.970436, 8, 0.925930, 0.853790, 0.514611
-3.327725, 1.414442, 1.023797, 8, 0.925930, 0.853790, 0.514611
-3.702813, 1.412620, 1.081362, 8, 0.925930, 0.853790, 0.514611
-2.580016, 1.334259, 0.766345, 8, 0.925930, 0.853790, 0.514611
-2.981714, 1.402695, 0.833685, 8, 0.925930, 0.853790, 0.514611
-3.308924, 1.409384, 0.872960, 8, 0.925930, 0.853790, 0.514611
-3.684089, 1.410193, 0.917249, 8, 0.925930, 0.853790, 0.514611
-2.577192, 1.331830, 0.650413, 8, 0.925930, 0.853790, 0.514611
-2.945469, 1.386460, 0.695832, 8, 0.925930, 0.853790, 0.514611
-3.314393, 1.413149, 0.733579, 8, 0.925930, 0.853790, 0.514611
-3.694910, 1.417219, 0.766872, 8, 0.925930, 0.853790, 0.514611
-2.581980, 1.334304, 0.539398, 8, 0.925930, 0.853790, 0.514611
-2.954881, 1.391395, 0.573195, 8, 0.925930, 0.853790, 0.514611
-3.285726, 1.401943, 0.591777, 8, 0.925930, 0.853790, 0.514611
-3.665968, 1.409275, 0.612575, 8, 0.925930, 0.853790, 0.514611
-2.592676, 1.339659, 0.431098, 8, 0.925930, 0.853790, 0.514611
-2.918601, 1.375494, 0.444785, 8, 0.925930, 0.853790, 0.514611
-3.278129, 1.400730, 0.456795, 8, 0.925930, 0.853790, 0.514611
-3.627208, 1.396556, 0.460855, 8, 0.925930, 0.853790, 0.514611
-2.997690, 1.284924, 0.058922, 8, 0.925930, 0.853790, 0.514611
-2.626712, 1.014713, 0.024426, 8, 0.925930, 0.853790, 0.514611
-2.751953, 1.065027, -0.082322, 8, 0.925930, 0.853790, 0.514611
-3.162129, 1.496610, -0.158434, 8, 0.925930, 0.853790, 0.514611
-3.099001, 1.331424, -0.185445, 8, 0.925930, 0.853790, 0.514611
-2.730205, 1.057651, -0.188980, 8, 0.925930, 0.853790, 0.514611
-3.191872, 1.512528, -0.290082, 8, 0.925930, 0.853790, 0.514611
-4.393493, 1.890575, -0.437896, 8, 0.925930, 0.853790, 0.514611
-2.741034, 1.062947, -0.298160, 8, 0.925930, 0.853790, 0.514611
-2.580335, 1.345562, 0.889484, 8, 0.925930, 0.853790, 0.514611
-2.969157, 1.407929, 0.965643, 8, 0.925930, 0.853790, 0.514611
-3.306568, 1.417442, 1.018621, 8, 0.925930, 0.853790, 0.514611
-3.680456, 1.417041, 1.076098, 8, 0.925930, 0.853790, 0.514611
-2.575053, 1.341721, 0.766090, 8, 0.925930, 0.853790, 0.514611
-2.962505, 1.404775, 0.829515, 8, 0.925930, 0.853790, 0.514611
-3.255476, 1.398433, 0.859987, 8, 0.925930, 0.853790, 0.514611
-3.653396, 1.411310, 0.910681, 8, 0.925930, 0.853790, 0.514611
-2.566170, 1.336125, 0.648663, 8, 0.925930, 0.853790, 0.514611
-2.926182, 1.388364, 0.692278, 8, 0.925930, 0.853790, 0.514611
-3.240726, 1.393505, 0.718217, 8, 0.925930, 0.853790, 0.514611
-3.657585, 1.415790, 0.760023, 8, 0.925930, 0.853790, 0.514611
-2.576130, 1.341311, 0.539033, 8, 0.925930, 0.853790, 0.514611
-2.934582, 1.392852, 0.570084, 8, 0.925930, 0.853790, 0.514611
-3.251505, 1.399148, 0.586384, 8, 0.925930, 0.853790, 0.514611
-3.620175, 1.404434, 0.605640, 8, 0.925930, 0.853790, 0.514611
-2.570127, 1.338014, 0.428029, 8, 0.925930, 0.853790, 0.514611
-2.900051, 1.377640, 0.442600, 8, 0.925930, 0.853790, 0.514611
-3.263796, 1.406463, 0.455397, 8, 0.925930, 0.853790, 0.514611
-3.575700, 1.389335, 0.454850, 8, 0.925930, 0.853790, 0.514611
-2.574333, 1.340204, 0.321032, 8, 0.925930, 0.853790, 0.514611
-2.679593, 1.273946, 0.298605, 8, 0.925930, 0.853790, 0.514611
-2.684722, 1.158091, 0.266812, 8, 0.925930, 0.853790, 0.514611
-2.557080, 0.994990, 0.224380, 8, 0.925930, 0.853790, 0.514611
-2.601885, 1.355991, 0.216440, 8, 0.925930, 0.853790, 0.514611
-2.728878, 1.297845, 0.193927, 8, 0.925930, 0.853790, 0.514611
-2.704284, 1.167649, 0.161075, 8, 0.925930, 0.853790, 0.514611
-2.544791, 0.991743, 0.123450, 8, 0.925930, 0.853790, 0.514611
-2.675838, 1.395601, 0.112192, 8, 0.925930, 0.853790, 0.514611
-2.767066, 1.317784, 0.084538, 8, 0.925930, 0.853790, 0.514611
-2.959776, 1.279436, 0.058254, 8, 0.925930, 0.853790, 0.514611
-2.541600, 0.990805, 0.023663, 8, 0.925930, 0.853790, 0.514611
-2.470624, 1.289722, 0.001897, 8, 0.925930, 0.853790, 0.514611
-2.565523, 1.222460, -0.025495, 8, 0.925930, 0.853790, 0.514611
-2.611502, 1.130076, -0.051954, 8, 0.925930, 0.853790, 0.514611
-2.652767, 1.036009, -0.079449, 8, 0.925930, 0.853790, 0.514611
-2.617288, 1.367680, -0.106221, 8, 0.925930, 0.853790, 0.514611
-3.166539, 1.510605, -0.158886, 8, 0.925930, 0.853790, 0.514611
-3.075661, 1.332589, -0.184292, 8, 0.925930, 0.853790, 0.514611
-2.618204, 1.023512, -0.181444, 8, 0.925930, 0.853790, 0.514611
-2.575169, 1.347387, -0.210829, 8, 0.925930, 0.853790, 0.514611
-3.138653, 1.499118, -0.285662, 8, 0.925930, 0.853790, 0.514611
-4.324639, 1.876692, -0.431605, 8, 0.925930, 0.853790, 0.514611
-2.592302, 1.014430, -0.282318, 8, 0.925930, 0.853790, 0.514611
-2.584184, 1.354346, -0.319321, 8, 0.925930, 0.853790, 0.514611
-2.536885, 1.213490, -0.334486, 8, 0.925930, 0.853790, 0.514611
-2.580428, 1.355696, 0.890945, 8, 0.925930, 0.853790, 0.514611
-2.932795, 1.401723, 0.955211, 8, 0.925930, 0.853790, 0.514611
-3.247446, 1.403908, 1.001730, 8, 0.925930, 0.853790, 0.514611
-3.634726, 1.412254, 1.063989, 8, 0.925930, 0.853790, 0.514611
-2.582054, 1.355458, 0.769406, 8, 0.925930, 0.853790, 0.514611
-2.924943, 1.397971, 0.820195, 8, 0.925930, 0.853790, 0.514611
-3.228877, 1.398757, 0.854091, 8, 0.925930, 0.853790, 0.514611
-3.626362, 1.413668, 0.905019, 8, 0.925930, 0.853790, 0.514611
-2.565515, 1.345805, 0.649538, 8, 0.925930, 0.853790, 0.514611
-2.910440, 1.391850, 0.689561, 8, 0.925930, 0.853790, 0.514611
-3.211264, 1.392525, 0.712631, 8, 0.925930, 0.853790, 0.514611
-3.617560, 1.413074, 0.752604, 8, 0.925930, 0.853790, 0.514611
-2.572003, 1.349208, 0.539033, 8, 0.925930, 0.853790, 0.514611
-2.895643, 1.385271, 0.563343, 8, 0.925930, 0.853790, 0.514611
-3.201946, 1.389481, 0.578213, 8, 0.925930, 0.853790, 0.514611
-3.606648, 1.411932, 0.604099, 8, 0.925930, 0.853790, 0.514611
-2.538851, 1.331648, 0.423499, 8, 0.925930, 0.853790, 0.514611
-2.879728, 1.378831, 0.440142, 8, 0.925930, 0.853790, 0.514611
-3.213071, 1.396308, 0.448914, 8, 0.925930, 0.853790, 0.514611
-3.588062, 1.406823, 0.456970, 8, 0.925930, 0.853790, 0.514611
-2.569329, 1.347634, 0.320922, 8, 0.925930, 0.853790, 0.514611
-2.689131, 1.288611, 0.300107, 8, 0.925930, 0.853790, 0.514611
-2.661979, 1.157980, 0.264903, 8, 0.925930, 0.853790, 0.514611
-2.567003, 1.007930, 0.225521, 8, 0.925930, 0.853790, 0.514611
-2.603894, 1.367212, 0.216955, 8, 0.925930, 0.853790, 0.514611
-2.727583, 1.307505, 0.194119, 8, 0.925930, 0.853790, 0.514611
-2.732731, 1.189892, 0.162986, 8, 0.925930, 0.853790, 0.514611
-2.541737, 0.999545, 0.123450, 8, 0.925930, 0.853790, 0.514611
-2.712236, 1.425187, 0.113900, 8, 0.925930, 0.853790, 0.514611
-2.778330, 1.333621, 0.085007, 8, 0.925930, 0.853790, 0.514611
-2.940256, 1.281718, 0.057947, 8, 0.925930, 0.853790, 0.514611
-2.532965, 0.996402, 0.023611, 8, 0.925930, 0.853790, 0.514611
-3.422517, 1.800016, 0.002632, 8, 0.925930, 0.853790, 0.514611
-2.616745, 1.256733, -0.026042, 8, 0.925930, 0.853790, 0.514611
-2.629100, 1.147280, -0.052374, 8, 0.925930, 0.853790, 0.514611
-2.568666, 1.012258, -0.077023, 8, 0.925930, 0.853790, 0.514611
-2.967680, 1.562389, -0.120635, 8, 0.925930, 0.853790, 0.514611
-3.180796, 1.529404, -0.159836, 8, 0.925930, 0.853790, 0.514611
-3.099923, 1.354411, -0.185994, 8, 0.925930, 0.853790, 0.514611
-2.568636, 1.013230, -0.178224, 8, 0.925930, 0.853790, 0.514611
-2.558671, 1.348770, -0.209816, 8, 0.925930, 0.853790, 0.514611
-3.125059, 1.504418, -0.284843, 8, 0.925930, 0.853790, 0.514611
-4.336195, 1.897536, -0.433338, 8, 0.925930, 0.853790, 0.514611
-2.569745, 1.014705, -0.280199, 8, 0.925930, 0.853790, 0.514611
-2.572105, 1.358090, -0.318341, 8, 0.925930, 0.853790, 0.514611
-2.535834, 1.222561, -0.334840, 8, 0.925930, 0.853790, 0.514611
-3.362328, 1.777510, -0.558158, 8, 0.925930, 0.853790, 0.514611
-2.573721, 1.362264, 0.890069, 8, 0.925930, 0.853790, 0.514611
-2.914651, 1.404052, 0.950700, 8, 0.925930, 0.853790, 0.514611
-3.219310, 1.403482, 0.994375, 8, 0.925930, 0.853790, 0.514611
-3.615107, 1.417411, 1.059514, 8, 0.925930, 0.853790, 0.514611
-2.577884, 1.363373, 0.769407, 8, 0.925930, 0.853790, 0.514611
-2.902299, 1.398102, 0.815044, 8, 0.925930, 0.853790, 0.514611
-3.199636, 1.397764, 0.847486, 8, 0.925930, 0.853790, 0.514611
-3.596628, 1.414803, 0.898678, 8, 0.925930, 0.853790, 0.514611
-2.561374, 1.353670, 0.649538, 8, 0.925930, 0.853790, 0.514611
-2.877086, 1.386761, 0.682663, 8, 0.925930, 0.853790, 0.514611
-3.188122, 1.394126, 0.708441, 8, 0.925930, 0.853790, 0.514611
-3.594028, 1.416606, 0.748608, 8, 0.925930, 0.853790, 0.514611
-2.563505, 1.354795, 0.538121, 8, 0.925930, 0.853790, 0.514611
-2.887831, 1.392437, 0.562651, 8, 0.925930, 0.853790, 0.514611
-3.184111, 1.393365, 0.575761, 8, 0.925930, 0.853790, 0.514611
-3.561866, 1.407019, 0.597318, 8, 0.925930, 0.853790, 0.514611
-2.546124, 1.345439, 0.425398, 8, 0.925930, 0.853790, 0.514611
-2.675636, 1.291216, 0.409552, 8, 0.925930, 0.853790, 0.514611
-3.189694, 1.397798, 0.446245, 8, 0.925930, 0.853790, 0.514611
-3.535712, 1.398828, 0.450847, 8, 0.925930, 0.853790, 0.514611
-2.549364, 1.347152, 0.318943, 8, 0.925930, 0.853790, 0.514611
-2.635888, 1.273055, 0.294600, 8, 0.925930, 0.853790, 0.514611
-2.594477, 1.027915, 0.228210, 8, 0.925930, 0.853790, 0.514611
-2.588227, 1.369132, 0.215998, 8, 0.925930, 0.853790, 0.514611
-2.702892, 1.305882, 0.192646, 8, 0.925930, 0.853790, 0.514611
-2.697068, 1.184220, 0.161075, 8, 0.925930, 0.853790, 0.514611
-2.529373, 1.003654, 0.122999, 8, 0.925930, 0.853790, 0.514611
-2.725515, 1.442852, 0.114643, 8, 0.925930, 0.853790, 0.514611
-2.749930, 1.330384, 0.084262, 8, 0.925930, 0.853790, 0.514611
-2.927157, 1.286709, 0.057766, 8, 0.925930, 0.853790, 0.514611
-2.595885, 1.030361, 0.024227, 8, 0.925930, 0.853790, 0.514611
-3.403724, 1.803484, 0.002622, 8, 0.925930, 0.853790, 0.514611
-2.571474, 1.244714, -0.025630, 8, 0.925930, 0.853790, 0.514611
-2.630143, 1.157354, -0.052465, 8, 0.925930, 0.853790, 0.514611
-2.594343, 1.031584, -0.077888, 8, 0.925930, 0.853790, 0.514611
-4.157380, 2.205044, -0.169270, 8, 0.925930, 0.853790, 0.514611
-3.183281, 1.542640, -0.160198, 8, 0.925930, 0.853790, 0.514611
-3.100321, 1.365928, -0.186269, 8, 0.925930, 0.853790, 0.514611
-2.773204, 1.103769, -0.192651, 8, 0.925930, 0.853790, 0.514611
-2.627633, 1.395441, -0.215821, 8, 0.925930, 0.853790, 0.514611
-3.089045, 1.498771, -0.281979, 8, 0.925930, 0.853790, 0.514611
-4.318509, 1.905604, -0.432152, 8, 0.925930, 0.853790, 0.514611
-2.599893, 1.035840, -0.283832, 8, 0.925930, 0.853790, 0.514611
-2.567927, 1.365975, -0.318341, 8, 0.925930, 0.853790, 0.514611
-2.541002, 1.234675, -0.336021, 8, 0.925930, 0.853790, 0.514611
-3.349000, 1.783632, -0.556851, 8, 0.925930, 0.853790, 0.514611
-2.568686, 1.369704, 0.889776, 8, 0.925930, 0.853790, 0.514611
-2.898246, 1.407121, 0.946753, 8, 0.925930, 0.853790, 0.514611
-3.176233, 1.396315, 0.982388, 8, 0.925930, 0.853790, 0.514611
-3.572167, 1.413235, 1.048195, 8, 0.925930, 0.853790, 0.514611
-2.577102, 1.373094, 0.770427, 8, 0.925930, 0.853790, 0.514611
-2.870961, 1.393874, 0.807441, 8, 0.925930, 0.853790, 0.514611
-3.179325, 1.400522, 0.843241, 8, 0.925930, 0.853790, 0.514611
-3.555153, 1.411098, 0.889392, 8, 0.925930, 0.853790, 0.514611
-2.560655, 1.363356, 0.650413, 8, 0.925930, 0.853790, 0.514611
-2.866660, 1.392590, 0.681200, 8, 0.925930, 0.853790, 0.514611
-3.172175, 1.398761, 0.705848, 8, 0.925930, 0.853790, 0.514611
-3.565034, 1.417830, 0.743472, 8, 0.925930, 0.853790, 0.514611
-2.556733, 1.361267, 0.537574, 8, 0.925930, 0.853790, 0.514611
-2.849882, 1.384931, 0.556082, 8, 0.925930, 0.853790, 0.514611
-3.168088, 1.397950, 0.573637, 8, 0.925930, 0.853790, 0.514611
-3.525408, 1.405136, 0.591924, 8, 0.925930, 0.853790, 0.514611
-2.546351, 1.355569, 0.426129, 8, 0.925930, 0.853790, 0.514611
-2.623556, 1.276021, 0.402178, 8, 0.925930, 0.853790, 0.514611
-3.166338, 1.399159, 0.443576, 8, 0.925930, 0.853790, 0.514611
-3.514803, 1.403042, 0.448728, 8, 0.925930, 0.853790, 0.514611
-2.572418, 1.369446, 0.322351, 8, 0.925930, 0.853790, 0.514611
-2.639127, 1.284620, 0.295401, 8, 0.925930, 0.853790, 0.514611
-2.695808, 1.192419, 0.268993, 8, 0.925930, 0.853790, 0.514611
-2.513572, 1.004794, 0.221364, 8, 0.925930, 0.853790, 0.514611
-2.589295, 1.379881, 0.216440, 8, 0.925930, 0.853790, 0.514611
-2.704256, 1.316789, 0.193031, 8, 0.925930, 0.853790, 0.514611
-2.696162, 1.193701, 0.161239, 8, 0.925930, 0.853790, 0.514611
-2.560596, 1.025147, 0.124670, 8, 0.925930, 0.853790, 0.514611
-2.728130, 1.454969, 0.114941, 8, 0.925930, 0.853790, 0.514611
-2.759313, 1.345386, 0.084676, 8, 0.925930, 0.853790, 0.514611
-2.919539, 1.294063, 0.057694, 8, 0.925930, 0.853790, 0.514611
-2.541656, 1.017873, 0.023750, 8, 0.925930, 0.853790, 0.514611
-3.406997, 1.818627, 0.002629, 8, 0.925930, 0.853790, 0.514611
-2.580226, 1.258735, -0.025755, 8, 0.925930, 0.853790, 0.514611
-2.563520, 1.137438, -0.051206, 8, 0.925930, 0.853790, 0.514611
-2.520659, 1.011251, -0.075768, 8, 0.925930, 0.853790, 0.514611
-4.268705, 2.280898, -0.174087, 8, 0.925930, 0.853790, 0.514611
-2.754849, 1.345471, -0.138844, 8, 0.925930, 0.853790, 0.514611
-3.129879, 1.390432, -0.188300, 8, 0.925930, 0.853790, 0.514611
-2.580247, 1.380441, -0.212276, 8, 0.925930, 0.853790, 0.514611
-3.085327, 1.508679, -0.282060, 8, 0.925930, 0.853790, 0.514611
-4.292626, 1.909938, -0.430147, 8, 0.925930, 0.853790, 0.514611
-2.583779, 1.038617, -0.282419, 8, 0.925930, 0.853790, 0.514611
-2.896675, 1.552268, -0.359684, 8, 0.925930, 0.853790, 0.514611
-2.549688, 1.248579, -0.337675, 8, 0.925930, 0.853790, 0.514611
-2.563629, 1.377125, 0.889484, 8, 0.925930, 0.853790, 0.514611
-2.862029, 1.400404, 0.936321, 8, 0.925930, 0.853790, 0.514611
-3.164018, 1.402544, 0.979936, 8, 0.925930, 0.853790, 0.514611
-3.530183, 1.409166, 1.037139, 8, 0.925930, 0.853790, 0.514611
-2.575433, 1.382366, 0.771192, 8, 0.925930, 0.853790, 0.514611
